annotation_count,api_path,artist_names,full_title,header_image_thumbnail_url,header_image_url,id,lyrics_owner_id,lyrics_state,path,pyongs_count,relationships_index_url,release_date_components,release_date_for_display,release_date_with_abbreviated_month_for_display,song_art_image_thumbnail_url,song_art_image_url,stats,title,title_with_featured,url,featured_artists,primary_artist,stat_unreviewed_annotations,stat_concurrents,stat_hot,stat_pageviews,primary_artist_api_path,primary_artist_header_image_url,primary_artist_id,primary_artist_image_url,primary_artist_is_meme_verified,primary_artist_is_verified,primary_artist_name,primary_artist_url,primary_artist_iq
1,/songs/270724,One Direction,You & I by One Direction,https://images.genius.com/88fbf0e1a0bcaa3266d0bf88ec558bf3.300x300x1.png,https://images.genius.com/88fbf0e1a0bcaa3266d0bf88ec558bf3.1000x1000x1.png,270724,246999,complete,/One-direction-you-and-i-lyrics,121,https://genius.com/One-direction-you-and-i-sample,"{'year': 2013, 'month': 11, 'day': 25}","November 25, 2013","Nov. 25, 2013",https://images.genius.com/88fbf0e1a0bcaa3266d0bf88ec558bf3.300x300x1.png,https://images.genius.com/88fbf0e1a0bcaa3266d0bf88ec558bf3.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 433607}",You & I,You & I,https://genius.com/One-direction-you-and-i-lyrics,[],"{'api_path': '/artists/19657', 'header_image_url': 'https://images.genius.com/d556360ef2b1a2f6a80d526a9a957a80.1000x709x1.jpg', 'id': 19657, 'image_url': 'https://images.genius.com/979ca68f42c391dd79d505e03e14aeb5.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'One Direction', 'url': 'https://genius.com/artists/One-direction'}",0,,False,433607,/artists/19657,https://images.genius.com/d556360ef2b1a2f6a80d526a9a957a80.1000x709x1.jpg,19657,https://images.genius.com/979ca68f42c391dd79d505e03e14aeb5.1000x1000x1.jpg,False,False,One Direction,https://genius.com/artists/One-direction,
5,/songs/4953164,Selena Gomez,Lose You To Love Me by Selena Gomez,https://images.genius.com/66c652d1f7d762fd5c5a0eef4bb8bf11.300x300x1.jpg,https://images.genius.com/66c652d1f7d762fd5c5a0eef4bb8bf11.1000x1000x1.jpg,4953164,933617,complete,/Selena-gomez-lose-you-to-love-me-lyrics,112,https://genius.com/Selena-gomez-lose-you-to-love-me-sample,"{'year': 2019, 'month': 10, 'day': 23}","October 23, 2019","Oct. 23, 2019",https://images.genius.com/5e3820b57be72b04365c3fe7131089d0.300x300x1.png,https://images.genius.com/5e3820b57be72b04365c3fe7131089d0.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 2931413}",Lose You To Love Me,Lose You To Love Me,https://genius.com/Selena-gomez-lose-you-to-love-me-lyrics,[],"{'api_path': '/artists/45372', 'header_image_url': 'https://images.genius.com/7a745ba9464d86d22b0db8b7af8e1373.1000x333x1.jpg', 'id': 45372, 'image_url': 'https://images.genius.com/4c719d9a6d8006d5598f35e127b4466a.1000x1000x1.png', 'is_meme_verified': True, 'is_verified': True, 'name': 'Selena Gomez', 'url': 'https://genius.com/artists/Selena-gomez', 'iq': 12353}",0,,False,2931413,/artists/45372,https://images.genius.com/7a745ba9464d86d22b0db8b7af8e1373.1000x333x1.jpg,45372,https://images.genius.com/4c719d9a6d8006d5598f35e127b4466a.1000x1000x1.png,True,True,Selena Gomez,https://genius.com/artists/Selena-gomez,12353.0
8,/songs/2971662,Kygo & Selena Gomez,It Ain't Me by Kygo & Selena Gomez,https://images.genius.com/fa79cfad645a49218a24e3de4a25b16e.300x300x1.jpg,https://images.genius.com/fa79cfad645a49218a24e3de4a25b16e.1000x1000x1.jpg,2971662,3271480,complete,/Kygo-and-selena-gomez-it-aint-me-lyrics,146,https://genius.com/Kygo-and-selena-gomez-it-aint-me-sample,"{'year': 2017, 'month': 2, 'day': 16}","February 16, 2017","Feb. 16, 2017",https://images.genius.com/c95c380e8a7ed2a8a3028aaad48ac29d.300x300x1.png,https://images.genius.com/c95c380e8a7ed2a8a3028aaad48ac29d.1000x1000x1.png,"{'unreviewed_annotations': 2, 'hot': False, 'pageviews': 2733320}",It Ain’t Me,It Ain't Me,https://genius.com/Kygo-and-selena-gomez-it-aint-me-lyrics,[],"{'api_path': '/artists/1167700', 'header_image_url': 'https://images.genius.com/be12ae1819cf3f83e45b67e1590cd967.750x400x1.png', 'id': 1167700, 'image_url': 'https://images.genius.com/41da74f02be6eb406ba5fd84ddc9e1cb.472x472x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Kygo & Selena Gomez', 'url': 'https://genius.com/artists/Kygo-and-selena-gomez'}",2,,False,2733320,/artists/1167700,https://images.genius.com/be12ae1819cf3f83e45b67e1590cd967.750x400x1.png,1167700,https://images.genius.com/41da74f02be6eb406ba5fd84ddc9e1cb.472x472x1.png,False,False,Kygo & Selena Gomez,https://genius.com/artists/Kygo-and-selena-gomez,
8,/songs/3280764,Selena Gomez & Marshmello,Wolves by Selena Gomez & Marshmello,https://images.genius.com/ac0335360625c90b13e72f322304664c.300x300x1.webp,https://images.genius.com/ac0335360625c90b13e72f322304664c.1000x1000x1.webp,3280764,93685,complete,/Selena-gomez-and-marshmello-wolves-lyrics,71,https://genius.com/Selena-gomez-and-marshmello-wolves-sample,"{'year': 2017, 'month': 10, 'day': 25}","October 25, 2017","Oct. 25, 2017",https://images.genius.com/6a214f018daa53e81b4e5ecf95954cc7.300x300x1.png,https://images.genius.com/6a214f018daa53e81b4e5ecf95954cc7.1000x1000x1.png,"{'unreviewed_annotations': 2, 'hot': False, 'pageviews': 1431444}",Wolves,Wolves,https://genius.com/Selena-gomez-and-marshmello-wolves-lyrics,[],"{'api_path': '/artists/1235500', 'header_image_url': 'https://images.genius.com/e304431c87ef39b17e5e4cad0a8f5e42.1000x666x1.jpg', 'id': 1235500, 'image_url': 'https://images.genius.com/e84db7dfdb40f4dcddcd7511a600f287.886x886x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Selena Gomez & Marshmello', 'url': 'https://genius.com/artists/Selena-gomez-and-marshmello'}",2,,False,1431444,/artists/1235500,https://images.genius.com/e304431c87ef39b17e5e4cad0a8f5e42.1000x666x1.jpg,1235500,https://images.genius.com/e84db7dfdb40f4dcddcd7511a600f287.886x886x1.jpg,False,False,Selena Gomez & Marshmello,https://genius.com/artists/Selena-gomez-and-marshmello,
5,/songs/3684536,Selena Gomez,Back To You by Selena Gomez,https://images.genius.com/74de56dac086eadead12c098ee772461.300x300x1.jpg,https://images.genius.com/74de56dac086eadead12c098ee772461.1000x1000x1.jpg,3684536,4300173,complete,/Selena-gomez-back-to-you-lyrics,108,https://genius.com/Selena-gomez-back-to-you-sample,"{'year': 2018, 'month': 5, 'day': 10}","May 10, 2018","May. 10, 2018",https://images.genius.com/dbc8e9a8648f1b9b0c01d49179a151fa.300x300x1.jpg,https://images.genius.com/dbc8e9a8648f1b9b0c01d49179a151fa.1000x1000x1.jpg,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 1423535}",Back To You,Back To You,https://genius.com/Selena-gomez-back-to-you-lyrics,[],"{'api_path': '/artists/45372', 'header_image_url': 'https://images.genius.com/7a745ba9464d86d22b0db8b7af8e1373.1000x333x1.jpg', 'id': 45372, 'image_url': 'https://images.genius.com/4c719d9a6d8006d5598f35e127b4466a.1000x1000x1.png', 'is_meme_verified': True, 'is_verified': True, 'name': 'Selena Gomez', 'url': 'https://genius.com/artists/Selena-gomez', 'iq': 12353}",1,,False,1423535,/artists/45372,https://images.genius.com/7a745ba9464d86d22b0db8b7af8e1373.1000x333x1.jpg,45372,https://images.genius.com/4c719d9a6d8006d5598f35e127b4466a.1000x1000x1.png,True,True,Selena Gomez,https://genius.com/artists/Selena-gomez,12353.0
4,/songs/3023367,Selena Gomez (Ft. Gucci Mane),Fetish by Selena Gomez (Ft. Gucci Mane),https://images.genius.com/ac0335360625c90b13e72f322304664c.300x300x1.webp,https://images.genius.com/ac0335360625c90b13e72f322304664c.1000x1000x1.webp,3023367,3195482,complete,/Selena-gomez-fetish-lyrics,125,https://genius.com/Selena-gomez-fetish-sample,"{'year': 2017, 'month': 7, 'day': 13}","July 13, 2017","Jul. 13, 2017",https://images.genius.com/63e63e863963f16e5de489c0a51cded6.300x300x1.png,https://images.genius.com/63e63e863963f16e5de489c0a51cded6.899x899x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 1373895}",Fetish,Fetish (Ft. Gucci Mane),https://genius.com/Selena-gomez-fetish-lyrics,"[{'api_path': '/artists/13', 'header_image_url': 'https://images.genius.com/de090514e8c38dadeac4a335a55f1989.800x1000x1.jpg', 'id': 13, 'image_url': 'https://images.genius.com/82117b940dc8deada6f07c7590ca3b5f.978x978x1.jpg', 'is_meme_verified': True, 'is_verified': True, 'name': 'Gucci Mane', 'url': 'https://genius.com/artists/Gucci-mane', 'iq': 718}]","{'api_path': '/artists/45372', 'header_image_url': 'https://images.genius.com/7a745ba9464d86d22b0db8b7af8e1373.1000x333x1.jpg', 'id': 45372, 'image_url': 'https://images.genius.com/4c719d9a6d8006d5598f35e127b4466a.1000x1000x1.png', 'is_meme_verified': True, 'is_verified': True, 'name': 'Selena Gomez', 'url': 'https://genius.com/artists/Selena-gomez', 'iq': 12353}",0,,False,1373895,/artists/45372,https://images.genius.com/7a745ba9464d86d22b0db8b7af8e1373.1000x333x1.jpg,45372,https://images.genius.com/4c719d9a6d8006d5598f35e127b4466a.1000x1000x1.png,True,True,Selena Gomez,https://genius.com/artists/Selena-gomez,12353.0
12,/songs/5881818,BLACKPINK & Selena Gomez,Ice Cream by BLACKPINK & Selena Gomez,https://images.genius.com/eaae961125118f153d6920f9a3e293e7.300x169x1.jpg,https://images.genius.com/eaae961125118f153d6920f9a3e293e7.1000x563x1.jpg,5881818,3480631,complete,/Blackpink-and-selena-gomez-ice-cream-lyrics,87,https://genius.com/Blackpink-and-selena-gomez-ice-cream-sample,"{'year': 2020, 'month': 8, 'day': 28}","August 28, 2020","Aug. 28, 2020",https://images.genius.com/de2118391681941f5f440a5f43b3e222.300x300x1.jpg,https://images.genius.com/de2118391681941f5f440a5f43b3e222.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 1428415}",Ice Cream,Ice Cream,https://genius.com/Blackpink-and-selena-gomez-ice-cream-lyrics,[],"{'api_path': '/artists/2360158', 'header_image_url': 'https://images.genius.com/44ab8761c393b1e7c5bc18317e278dab.1000x333x1.jpg', 'id': 2360158, 'image_url': 'https://images.genius.com/3ebe99bc8d75f9b8fac5bee396234bd1.454x454x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'BLACKPINK & Selena Gomez', 'url': 'https://genius.com/artists/Blackpink-and-selena-gomez'}",0,,False,1428415,/artists/2360158,https://images.genius.com/44ab8761c393b1e7c5bc18317e278dab.1000x333x1.jpg,2360158,https://images.genius.com/3ebe99bc8d75f9b8fac5bee396234bd1.454x454x1.jpg,False,False,BLACKPINK & Selena Gomez,https://genius.com/artists/Blackpink-and-selena-gomez,
8,/songs/3084463,Selena Gomez,Bad Liar by Selena Gomez,https://images.genius.com/634aa62d0c2fa00b1a037836d23ac1e3.300x300x1.jpg,https://images.genius.com/634aa62d0c2fa00b1a037836d23ac1e3.1000x1000x1.jpg,3084463,104344,complete,/Selena-gomez-bad-liar-lyrics,86,https://genius.com/Selena-gomez-bad-liar-sample,"{'year': 2017, 'month': 5, 'day': 18}","May 18, 2017","May. 18, 2017",https://images.genius.com/80b9bf0c9ec23977029b937093a8f0c0.300x300x1.png,https://images.genius.com/80b9bf0c9ec23977029b937093a8f0c0.1000x1000x1.png,"{'unreviewed_annotations': 2, 'hot': False, 'pageviews': 1085821}",Bad Liar,Bad Liar,https://genius.com/Selena-gomez-bad-liar-lyrics,[],"{'api_path': '/artists/45372', 'header_image_url': 'https://images.genius.com/7a745ba9464d86d22b0db8b7af8e1373.1000x333x1.jpg', 'id': 45372, 'image_url': 'https://images.genius.com/4c719d9a6d8006d5598f35e127b4466a.1000x1000x1.png', 'is_meme_verified': True, 'is_verified': True, 'name': 'Selena Gomez', 'url': 'https://genius.com/artists/Selena-gomez', 'iq': 12353}",2,,False,1085821,/artists/45372,https://images.genius.com/7a745ba9464d86d22b0db8b7af8e1373.1000x333x1.jpg,45372,https://images.genius.com/4c719d9a6d8006d5598f35e127b4466a.1000x1000x1.png,True,True,Selena Gomez,https://genius.com/artists/Selena-gomez,12353.0
3,/songs/4960031,Selena Gomez,Look At Her Now by Selena Gomez,https://images.genius.com/94967d764ebe6c174209c0e73b8683b5.300x300x1.jpg,https://images.genius.com/94967d764ebe6c174209c0e73b8683b5.615x615x1.jpg,4960031,5667167,complete,/Selena-gomez-look-at-her-now-lyrics,56,https://genius.com/Selena-gomez-look-at-her-now-sample,"{'year': 2019, 'month': 10, 'day': 24}","October 24, 2019","Oct. 24, 2019",https://images.genius.com/edc41312592477b4eccdcfe1e9a9565e.300x300x1.jpg,https://images.genius.com/edc41312592477b4eccdcfe1e9a9565e.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 897517}",Look At Her Now,Look At Her Now,https://genius.com/Selena-gomez-look-at-her-now-lyrics,[],"{'api_path': '/artists/45372', 'header_image_url': 'https://images.genius.com/7a745ba9464d86d22b0db8b7af8e1373.1000x333x1.jpg', 'id': 45372, 'image_url': 'https://images.genius.com/4c719d9a6d8006d5598f35e127b4466a.1000x1000x1.png', 'is_meme_verified': True, 'is_verified': True, 'name': 'Selena Gomez', 'url': 'https://genius.com/artists/Selena-gomez', 'iq': 12353}",0,,False,897517,/artists/45372,https://images.genius.com/7a745ba9464d86d22b0db8b7af8e1373.1000x333x1.jpg,45372,https://images.genius.com/4c719d9a6d8006d5598f35e127b4466a.1000x1000x1.png,True,True,Selena Gomez,https://genius.com/artists/Selena-gomez,12353.0
19,/songs/2129514,Selena Gomez (Ft. A$AP Rocky),Good for You by Selena Gomez (Ft. A$AP Rocky),https://images.genius.com/40f96db9aed57c3cc719b7d22638a7a2.300x300x1.jpg,https://images.genius.com/40f96db9aed57c3cc719b7d22638a7a2.1000x1000x1.jpg,2129514,266331,complete,/Selena-gomez-good-for-you-lyrics,250,https://genius.com/Selena-gomez-good-for-you-sample,"{'year': 2015, 'month': 6, 'day': 22}","June 22, 2015","Jun. 22, 2015",https://images.genius.com/2a3e724419bea531d52e9aa9cd311d1c.300x300x1.jpg,https://images.genius.com/2a3e724419bea531d52e9aa9cd311d1c.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 741295}",Good for You,Good for You (Ft. A$AP Rocky),https://genius.com/Selena-gomez-good-for-you-lyrics,"[{'api_path': '/artists/12417', 'header_image_url': 'https://images.genius.com/4e896a55925d464c3c3545a2d9a0d15b.1000x564x1.jpg', 'id': 12417, 'image_url': 'https://images.genius.com/41eca064ad6fb1279eb20a6f546ac054.602x602x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'A$AP Rocky', 'url': 'https://genius.com/artists/A-ap-rocky', 'iq': 33460}]","{'api_path': '/artists/45372', 'header_image_url': 'https://images.genius.com/7a745ba9464d86d22b0db8b7af8e1373.1000x333x1.jpg', 'id': 45372, 'image_url': 'https://images.genius.com/4c719d9a6d8006d5598f35e127b4466a.1000x1000x1.png', 'is_meme_verified': True, 'is_verified': True, 'name': 'Selena Gomez', 'url': 'https://genius.com/artists/Selena-gomez', 'iq': 12353}",0,,False,741295,/artists/45372,https://images.genius.com/7a745ba9464d86d22b0db8b7af8e1373.1000x333x1.jpg,45372,https://images.genius.com/4c719d9a6d8006d5598f35e127b4466a.1000x1000x1.png,True,True,Selena Gomez,https://genius.com/artists/Selena-gomez,12353.0
9,/songs/570363,Selena Gomez,The Heart Wants What It Wants by Selena Gomez,https://images.genius.com/c4c245d3851ee365007f90bd2828e835.300x300x1.jpg,https://images.genius.com/c4c245d3851ee365007f90bd2828e835.1000x1000x1.jpg,570363,814655,complete,/Selena-gomez-the-heart-wants-what-it-wants-lyrics,300,https://genius.com/Selena-gomez-the-heart-wants-what-it-wants-sample,"{'year': 2014, 'month': 11, 'day': 6}","November 6, 2014","Nov. 6, 2014",https://images.genius.com/6f57e25ff1d263c4f973ddaae8f844b5.300x300x1.jpg,https://images.genius.com/6f57e25ff1d263c4f973ddaae8f844b5.1000x1000x1.jpg,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 645674}",The Heart Wants What It Wants,The Heart Wants What It Wants,https://genius.com/Selena-gomez-the-heart-wants-what-it-wants-lyrics,[],"{'api_path': '/artists/45372', 'header_image_url': 'https://images.genius.com/7a745ba9464d86d22b0db8b7af8e1373.1000x333x1.jpg', 'id': 45372, 'image_url': 'https://images.genius.com/4c719d9a6d8006d5598f35e127b4466a.1000x1000x1.png', 'is_meme_verified': True, 'is_verified': True, 'name': 'Selena Gomez', 'url': 'https://genius.com/artists/Selena-gomez', 'iq': 12353}",1,,False,645674,/artists/45372,https://images.genius.com/7a745ba9464d86d22b0db8b7af8e1373.1000x333x1.jpg,45372,https://images.genius.com/4c719d9a6d8006d5598f35e127b4466a.1000x1000x1.png,True,True,Selena Gomez,https://genius.com/artists/Selena-gomez,12353.0
11,/songs/3040789,Harry Styles,Sign of the Times by Harry Styles,https://images.genius.com/ffbdf0223d19e750fd16c8624a3d3ccc.300x300x1.png,https://images.genius.com/ffbdf0223d19e750fd16c8624a3d3ccc.1000x1000x1.png,3040789,2361552,complete,/Harry-styles-sign-of-the-times-lyrics,355,https://genius.com/Harry-styles-sign-of-the-times-sample,"{'year': 2017, 'month': 4, 'day': 7}","April 7, 2017","Apr. 7, 2017",https://images.genius.com/ffbdf0223d19e750fd16c8624a3d3ccc.300x300x1.png,https://images.genius.com/ffbdf0223d19e750fd16c8624a3d3ccc.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 4089015}",Sign of the Times,Sign of the Times,https://genius.com/Harry-styles-sign-of-the-times-lyrics,[],"{'api_path': '/artists/22457', 'header_image_url': 'https://images.genius.com/413e6976af859481e40e7657eac9df45.1000x563x1.png', 'id': 22457, 'image_url': 'https://images.genius.com/2891eded074c12bfba2ee9077f29fd57.400x400x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Harry Styles', 'url': 'https://genius.com/artists/Harry-styles'}",1,,False,4089015,/artists/22457,https://images.genius.com/413e6976af859481e40e7657eac9df45.1000x563x1.png,22457,https://images.genius.com/2891eded074c12bfba2ee9077f29fd57.400x400x1.jpg,False,False,Harry Styles,https://genius.com/artists/Harry-styles,
8,/songs/7844309,Harry Styles,As It Was by Harry Styles,https://images.genius.com/cddf6d7bb531c9b23ccb4a719d833ff1.300x300x1.png,https://images.genius.com/cddf6d7bb531c9b23ccb4a719d833ff1.1000x1000x1.png,7844309,5748418,complete,/Harry-styles-as-it-was-lyrics,190,https://genius.com/Harry-styles-as-it-was-sample,"{'year': 2022, 'month': 4, 'day': 1}","April 1, 2022","Apr. 1, 2022",https://images.genius.com/cddf6d7bb531c9b23ccb4a719d833ff1.300x300x1.png,https://images.genius.com/cddf6d7bb531c9b23ccb4a719d833ff1.1000x1000x1.png,"{'unreviewed_annotations': 1, 'concurrents': 2, 'hot': False, 'pageviews': 3794279}",As It Was,As It Was,https://genius.com/Harry-styles-as-it-was-lyrics,[],"{'api_path': '/artists/22457', 'header_image_url': 'https://images.genius.com/413e6976af859481e40e7657eac9df45.1000x563x1.png', 'id': 22457, 'image_url': 'https://images.genius.com/2891eded074c12bfba2ee9077f29fd57.400x400x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Harry Styles', 'url': 'https://genius.com/artists/Harry-styles'}",1,2.0,False,3794279,/artists/22457,https://images.genius.com/413e6976af859481e40e7657eac9df45.1000x563x1.png,22457,https://images.genius.com/2891eded074c12bfba2ee9077f29fd57.400x400x1.jpg,False,False,Harry Styles,https://genius.com/artists/Harry-styles,
